,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.713 [0.706 - 0.720],0.656 [0.651 - 0.660],0.655 [0.644 - 0.668],0.656 [0.651 - 0.660],0.194 [0.189 - 0.199],0.311 [0.299 - 0.324],0.299 [0.292 - 0.306]
Demographic,0.647 [0.640 - 0.655],0.608 [0.604 - 0.612],0.608 [0.596 - 0.619],0.608 [0.603 - 0.612],0.164 [0.159 - 0.169],0.216 [0.203 - 0.228],0.258 [0.252 - 0.265]
Protein+Demographic,0.715 [0.708 - 0.721],0.658 [0.654 - 0.663],0.659 [0.647 - 0.671],0.659 [0.654 - 0.663],0.196 [0.191 - 0.202],0.317 [0.304 - 0.330],0.302 [0.295 - 0.310]
