,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.696 [0.687 - 0.705],0.643 [0.639 - 0.648],0.644 [0.628 - 0.660],0.643 [0.639 - 0.648],0.112 [0.108 - 0.117],0.288 [0.271 - 0.304],0.191 [0.184 - 0.198]
Demographic,0.675 [0.667 - 0.684],0.633 [0.629 - 0.637],0.633 [0.617 - 0.649],0.633 [0.629 - 0.637],0.108 [0.103 - 0.112],0.266 [0.249 - 0.282],0.184 [0.177 - 0.191]
Protein+Demographic,0.704 [0.695 - 0.713],0.650 [0.646 - 0.654],0.651 [0.634 - 0.667],0.650 [0.646 - 0.655],0.115 [0.110 - 0.120],0.301 [0.284 - 0.318],0.196 [0.189 - 0.203]
