,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.649 [0.640 - 0.659],0.605 [0.601 - 0.609],0.605 [0.589 - 0.621],0.605 [0.600 - 0.610],0.128 [0.123 - 0.133],0.210 [0.194 - 0.227],0.211 [0.204 - 0.219]
Demographic,0.634 [0.625 - 0.643],0.598 [0.593 - 0.602],0.598 [0.582 - 0.613],0.597 [0.593 - 0.602],0.125 [0.120 - 0.130],0.195 [0.179 - 0.212],0.206 [0.199 - 0.214]
Protein+Demographic,0.659 [0.650 - 0.668],0.612 [0.608 - 0.617],0.613 [0.596 - 0.628],0.613 [0.608 - 0.617],0.132 [0.127 - 0.137],0.225 [0.209 - 0.242],0.217 [0.209 - 0.224]
