,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.563 [0.529 - 0.596],0.550 [0.545 - 0.554],0.551 [0.494 - 0.610],0.550 [0.545 - 0.554],0.007 [0.006 - 0.008],0.100 [0.043 - 0.161],0.013 [0.011 - 0.015]
Demographic,0.546 [0.515 - 0.575],0.515 [0.510 - 0.519],0.515 [0.450 - 0.573],0.515 [0.511 - 0.519],0.006 [0.005 - 0.007],0.030 [-0.034 - 0.090],0.011 [0.009 - 0.013]
Protein+Demographic,0.587 [0.552 - 0.620],0.571 [0.566 - 0.575],0.570 [0.506 - 0.631],0.571 [0.566 - 0.575],0.007 [0.006 - 0.008],0.141 [0.075 - 0.200],0.014 [0.012 - 0.016]
