,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.755 [0.748 - 0.761],0.692 [0.688 - 0.696],0.692 [0.681 - 0.703],0.692 [0.688 - 0.696],0.248 [0.241 - 0.254],0.383 [0.372 - 0.394],0.365 [0.357 - 0.372]
Demographic,0.714 [0.708 - 0.721],0.659 [0.655 - 0.663],0.659 [0.648 - 0.670],0.659 [0.655 - 0.663],0.221 [0.215 - 0.227],0.318 [0.306 - 0.329],0.331 [0.323 - 0.339]
Protein+Demographic,0.759 [0.753 - 0.765],0.694 [0.690 - 0.698],0.694 [0.684 - 0.705],0.694 [0.690 - 0.698],0.250 [0.243 - 0.256],0.388 [0.376 - 0.399],0.367 [0.359 - 0.375]
