,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.602 [0.585 - 0.620],0.579 [0.572 - 0.586],0.580 [0.550 - 0.610],0.579 [0.572 - 0.586],0.063 [0.058 - 0.068],0.159 [0.128 - 0.189],0.114 [0.106 - 0.123]
Demographic,0.586 [0.568 - 0.603],0.566 [0.560 - 0.572],0.565 [0.535 - 0.596],0.566 [0.560 - 0.573],0.060 [0.056 - 0.065],0.131 [0.100 - 0.163],0.109 [0.101 - 0.117]
Protein+Demographic,0.609 [0.591 - 0.628],0.579 [0.573 - 0.586],0.581 [0.550 - 0.611],0.580 [0.573 - 0.586],0.063 [0.059 - 0.069],0.161 [0.128 - 0.191],0.114 [0.106 - 0.123]
