,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.710 [0.677 - 0.743],0.652 [0.648 - 0.657],0.653 [0.589 - 0.717],0.652 [0.648 - 0.657],0.008 [0.006 - 0.009],0.305 [0.241 - 0.370],0.015 [0.013 - 0.018]
Demographic,0.658 [0.625 - 0.695],0.629 [0.624 - 0.633],0.630 [0.571 - 0.693],0.629 [0.624 - 0.633],0.007 [0.006 - 0.008],0.259 [0.199 - 0.323],0.014 [0.011 - 0.016]
Protein+Demographic,0.724 [0.690 - 0.757],0.651 [0.647 - 0.655],0.651 [0.587 - 0.713],0.651 [0.647 - 0.655],0.007 [0.006 - 0.009],0.301 [0.237 - 0.363],0.015 [0.012 - 0.017]
