,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.650 [0.639 - 0.660],0.609 [0.605 - 0.614],0.609 [0.590 - 0.626],0.609 [0.605 - 0.614],0.095 [0.091 - 0.099],0.219 [0.199 - 0.236],0.165 [0.158 - 0.171]
Demographic,0.637 [0.626 - 0.646],0.599 [0.594 - 0.603],0.599 [0.582 - 0.616],0.599 [0.594 - 0.603],0.092 [0.088 - 0.095],0.198 [0.180 - 0.215],0.159 [0.152 - 0.165]
Protein+Demographic,0.656 [0.645 - 0.666],0.614 [0.610 - 0.619],0.614 [0.596 - 0.630],0.614 [0.610 - 0.619],0.097 [0.093 - 0.101],0.229 [0.210 - 0.245],0.168 [0.161 - 0.174]
