,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.657 [0.619 - 0.692],0.617 [0.612 - 0.621],0.625 [0.560 - 0.692],0.617 [0.612 - 0.622],0.006 [0.005 - 0.008],0.242 [0.178 - 0.309],0.013 [0.011 - 0.015]
Demographic,0.605 [0.567 - 0.637],0.565 [0.561 - 0.570],0.568 [0.495 - 0.627],0.565 [0.561 - 0.570],0.005 [0.004 - 0.006],0.134 [0.061 - 0.193],0.010 [0.008 - 0.012]
Protein+Demographic,0.685 [0.648 - 0.715],0.639 [0.635 - 0.643],0.639 [0.572 - 0.698],0.639 [0.635 - 0.643],0.007 [0.006 - 0.008],0.278 [0.211 - 0.337],0.014 [0.012 - 0.016]
