,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.597 [0.545 - 0.651],0.572 [0.567 - 0.576],0.575 [0.491 - 0.664],0.572 [0.567 - 0.576],0.003 [0.002 - 0.004],0.146 [0.061 - 0.237],0.006 [0.005 - 0.008]
Demographic,0.613 [0.572 - 0.651],0.584 [0.580 - 0.588],0.583 [0.490 - 0.673],0.584 [0.580 - 0.588],0.003 [0.002 - 0.004],0.167 [0.074 - 0.255],0.006 [0.005 - 0.008]
Protein+Demographic,0.621 [0.569 - 0.672],0.572 [0.568 - 0.577],0.576 [0.488 - 0.658],0.572 [0.568 - 0.577],0.003 [0.002 - 0.004],0.148 [0.061 - 0.233],0.006 [0.005 - 0.008]
