,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.519 [0.461 - 0.583],0.507 [0.503 - 0.512],0.505 [0.410 - 0.604],0.507 [0.503 - 0.512],0.002 [0.001 - 0.003],0.014 [-0.084 - 0.111],0.004 [0.003 - 0.005]
Demographic,0.540 [0.493 - 0.587],0.524 [0.520 - 0.529],0.525 [0.427 - 0.620],0.524 [0.520 - 0.529],0.002 [0.002 - 0.003],0.049 [-0.049 - 0.143],0.004 [0.003 - 0.005]
Protein+Demographic,0.561 [0.506 - 0.625],0.550 [0.546 - 0.554],0.552 [0.462 - 0.651],0.550 [0.546 - 0.554],0.002 [0.002 - 0.003],0.102 [0.013 - 0.203],0.005 [0.004 - 0.006]
