,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.615 [0.582 - 0.647],0.579 [0.574 - 0.583],0.581 [0.526 - 0.631],0.579 [0.574 - 0.583],0.009 [0.008 - 0.011],0.160 [0.105 - 0.211],0.018 [0.016 - 0.021]
Demographic,0.564 [0.531 - 0.595],0.535 [0.531 - 0.539],0.536 [0.479 - 0.589],0.535 [0.530 - 0.540],0.008 [0.007 - 0.009],0.071 [0.015 - 0.125],0.015 [0.013 - 0.018]
Protein+Demographic,0.624 [0.592 - 0.657],0.581 [0.577 - 0.585],0.579 [0.526 - 0.635],0.581 [0.577 - 0.585],0.009 [0.008 - 0.011],0.161 [0.105 - 0.217],0.019 [0.016 - 0.021]
