,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.637 [0.621 - 0.651],0.603 [0.599 - 0.608],0.603 [0.577 - 0.626],0.603 [0.599 - 0.607],0.047 [0.044 - 0.050],0.207 [0.179 - 0.231],0.087 [0.082 - 0.093]
Demographic,0.605 [0.592 - 0.620],0.580 [0.576 - 0.584],0.580 [0.557 - 0.604],0.580 [0.576 - 0.584],0.043 [0.040 - 0.046],0.160 [0.136 - 0.185],0.080 [0.075 - 0.086]
Protein+Demographic,0.646 [0.630 - 0.659],0.613 [0.609 - 0.618],0.613 [0.590 - 0.636],0.613 [0.609 - 0.618],0.049 [0.046 - 0.053],0.227 [0.203 - 0.249],0.091 [0.085 - 0.097]
