,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.485 [0.441 - 0.531],0.479 [0.475 - 0.483],0.478 [0.400 - 0.560],0.479 [0.475 - 0.483],0.002 [0.002 - 0.003],-0.043 [-0.121 - 0.039],0.005 [0.004 - 0.006]
Demographic,0.536 [0.483 - 0.584],0.507 [0.503 - 0.511],0.508 [0.419 - 0.589],0.507 [0.503 - 0.511],0.003 [0.002 - 0.003],0.016 [-0.075 - 0.095],0.005 [0.004 - 0.007]
Protein+Demographic,0.503 [0.456 - 0.548],0.507 [0.503 - 0.512],0.514 [0.433 - 0.596],0.507 [0.503 - 0.512],0.003 [0.002 - 0.003],0.021 [-0.060 - 0.104],0.005 [0.004 - 0.007]
