,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.587 [0.566 - 0.605],0.565 [0.561 - 0.570],0.564 [0.530 - 0.600],0.565 [0.561 - 0.570],0.019 [0.017 - 0.021],0.130 [0.093 - 0.166],0.037 [0.033 - 0.040]
Demographic,0.605 [0.585 - 0.624],0.567 [0.562 - 0.571],0.569 [0.535 - 0.603],0.567 [0.562 - 0.571],0.019 [0.018 - 0.021],0.136 [0.102 - 0.169],0.037 [0.034 - 0.041]
Protein+Demographic,0.606 [0.586 - 0.626],0.580 [0.576 - 0.584],0.581 [0.546 - 0.615],0.580 [0.576 - 0.584],0.020 [0.018 - 0.022],0.161 [0.127 - 0.195],0.039 [0.036 - 0.043]
