,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.614 [0.609 - 0.619],0.580 [0.576 - 0.585],0.581 [0.573 - 0.588],0.580 [0.574 - 0.586],0.495 [0.488 - 0.502],0.161 [0.151 - 0.170],0.534 [0.528 - 0.540]
Demographic,0.606 [0.601 - 0.611],0.577 [0.572 - 0.582],0.577 [0.569 - 0.585],0.577 [0.571 - 0.583],0.492 [0.485 - 0.499],0.154 [0.145 - 0.164],0.531 [0.525 - 0.537]
Protein+Demographic,0.621 [0.615 - 0.626],0.587 [0.582 - 0.591],0.587 [0.580 - 0.594],0.587 [0.580 - 0.593],0.502 [0.495 - 0.508],0.173 [0.164 - 0.183],0.541 [0.534 - 0.547]
