,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.720 [0.713 - 0.726],0.660 [0.655 - 0.664],0.659 [0.649 - 0.669],0.660 [0.655 - 0.664],0.314 [0.307 - 0.321],0.319 [0.308 - 0.330],0.425 [0.418 - 0.433]
Demographic,0.688 [0.682 - 0.694],0.638 [0.634 - 0.642],0.638 [0.627 - 0.648],0.638 [0.633 - 0.642],0.294 [0.288 - 0.300],0.276 [0.265 - 0.287],0.403 [0.395 - 0.410]
Protein+Demographic,0.726 [0.720 - 0.732],0.666 [0.661 - 0.670],0.665 [0.655 - 0.675],0.666 [0.661 - 0.671],0.320 [0.313 - 0.327],0.331 [0.321 - 0.342],0.432 [0.425 - 0.440]
