,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.811 [0.798 - 0.823],0.732 [0.728 - 0.737],0.732 [0.705 - 0.756],0.732 [0.728 - 0.737],0.077 [0.072 - 0.082],0.464 [0.438 - 0.488],0.140 [0.131 - 0.148]
Demographic,0.740 [0.727 - 0.752],0.676 [0.672 - 0.681],0.677 [0.650 - 0.703],0.676 [0.672 - 0.681],0.060 [0.056 - 0.064],0.353 [0.327 - 0.378],0.111 [0.104 - 0.117]
Protein+Demographic,0.815 [0.802 - 0.827],0.740 [0.736 - 0.744],0.740 [0.715 - 0.766],0.740 [0.736 - 0.744],0.080 [0.075 - 0.085],0.480 [0.456 - 0.507],0.145 [0.136 - 0.153]
