,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.739 [0.726 - 0.752],0.669 [0.665 - 0.673],0.669 [0.641 - 0.694],0.669 [0.665 - 0.673],0.043 [0.040 - 0.046],0.338 [0.311 - 0.364],0.081 [0.076 - 0.087]
Demographic,0.718 [0.703 - 0.731],0.663 [0.659 - 0.667],0.664 [0.636 - 0.691],0.663 [0.659 - 0.667],0.042 [0.039 - 0.045],0.327 [0.299 - 0.355],0.079 [0.074 - 0.085]
Protein+Demographic,0.751 [0.737 - 0.763],0.679 [0.675 - 0.683],0.679 [0.652 - 0.704],0.679 [0.675 - 0.683],0.045 [0.042 - 0.048],0.358 [0.331 - 0.383],0.085 [0.079 - 0.090]
