,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.592 [0.545 - 0.636],0.550 [0.546 - 0.554],0.553 [0.470 - 0.637],0.550 [0.546 - 0.554],0.003 [0.002 - 0.004],0.104 [0.020 - 0.187],0.006 [0.005 - 0.008]
Demographic,0.566 [0.523 - 0.613],0.544 [0.540 - 0.549],0.540 [0.461 - 0.624],0.544 [0.540 - 0.549],0.003 [0.002 - 0.004],0.085 [0.005 - 0.169],0.006 [0.005 - 0.007]
Protein+Demographic,0.654 [0.610 - 0.699],0.630 [0.626 - 0.634],0.630 [0.539 - 0.704],0.630 [0.626 - 0.634],0.004 [0.003 - 0.005],0.260 [0.170 - 0.333],0.009 [0.007 - 0.010]
