,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.764 [0.718 - 0.806],0.665 [0.661 - 0.669],0.663 [0.590 - 0.734],0.665 [0.661 - 0.669],0.006 [0.005 - 0.007],0.328 [0.255 - 0.400],0.011 [0.009 - 0.013]
Demographic,0.559 [0.510 - 0.608],0.557 [0.553 - 0.561],0.558 [0.471 - 0.636],0.557 [0.553 - 0.561],0.004 [0.003 - 0.004],0.115 [0.029 - 0.195],0.007 [0.006 - 0.009]
Protein+Demographic,0.766 [0.718 - 0.805],0.679 [0.675 - 0.683],0.676 [0.604 - 0.752],0.679 [0.675 - 0.683],0.006 [0.005 - 0.007],0.355 [0.282 - 0.431],0.012 [0.010 - 0.014]
