,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.710 [0.662 - 0.759],0.650 [0.646 - 0.655],0.650 [0.559 - 0.733],0.650 [0.646 - 0.655],0.005 [0.004 - 0.006],0.301 [0.208 - 0.385],0.010 [0.008 - 0.013]
Demographic,0.666 [0.618 - 0.710],0.658 [0.653 - 0.663],0.659 [0.565 - 0.741],0.658 [0.653 - 0.662],0.005 [0.004 - 0.007],0.317 [0.224 - 0.400],0.011 [0.008 - 0.013]
Protein+Demographic,0.711 [0.661 - 0.758],0.651 [0.647 - 0.656],0.650 [0.556 - 0.729],0.651 [0.647 - 0.656],0.005 [0.004 - 0.006],0.302 [0.206 - 0.381],0.010 [0.008 - 0.013]
