,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.635 [0.616 - 0.655],0.599 [0.594 - 0.603],0.600 [0.564 - 0.634],0.599 [0.594 - 0.603],0.021 [0.019 - 0.023],0.199 [0.162 - 0.232],0.040 [0.037 - 0.044]
Demographic,0.652 [0.633 - 0.670],0.618 [0.613 - 0.622],0.617 [0.583 - 0.652],0.618 [0.613 - 0.622],0.023 [0.020 - 0.025],0.236 [0.201 - 0.270],0.044 [0.040 - 0.047]
Protein+Demographic,0.649 [0.629 - 0.668],0.614 [0.609 - 0.618],0.615 [0.579 - 0.648],0.614 [0.609 - 0.618],0.022 [0.020 - 0.024],0.228 [0.192 - 0.262],0.043 [0.039 - 0.047]
