,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.777 [0.735 - 0.814],0.717 [0.713 - 0.721],0.716 [0.648 - 0.777],0.717 [0.713 - 0.721],0.009 [0.008 - 0.011],0.433 [0.365 - 0.496],0.018 [0.015 - 0.021]
Demographic,0.664 [0.622 - 0.701],0.633 [0.629 - 0.637],0.634 [0.561 - 0.701],0.633 [0.629 - 0.637],0.006 [0.005 - 0.007],0.267 [0.193 - 0.331],0.013 [0.010 - 0.015]
Protein+Demographic,0.772 [0.730 - 0.810],0.710 [0.706 - 0.714],0.710 [0.640 - 0.775],0.710 [0.706 - 0.714],0.009 [0.007 - 0.011],0.420 [0.350 - 0.485],0.018 [0.015 - 0.021]
