,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.722 [0.714 - 0.728],0.660 [0.656 - 0.664],0.660 [0.648 - 0.672],0.660 [0.655 - 0.664],0.203 [0.197 - 0.209],0.320 [0.306 - 0.333],0.310 [0.303 - 0.318]
Demographic,0.651 [0.644 - 0.658],0.612 [0.607 - 0.616],0.611 [0.598 - 0.624],0.612 [0.607 - 0.616],0.171 [0.166 - 0.177],0.223 [0.209 - 0.237],0.268 [0.260 - 0.275]
Protein+Demographic,0.724 [0.717 - 0.731],0.661 [0.657 - 0.665],0.661 [0.648 - 0.673],0.661 [0.657 - 0.665],0.204 [0.198 - 0.210],0.322 [0.309 - 0.335],0.311 [0.304 - 0.319]
