,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.674 [0.624 - 0.724],0.617 [0.613 - 0.621],0.624 [0.526 - 0.713],0.617 [0.613 - 0.621],0.004 [0.003 - 0.005],0.241 [0.146 - 0.329],0.008 [0.006 - 0.010]
Demographic,0.586 [0.537 - 0.636],0.550 [0.545 - 0.554],0.549 [0.453 - 0.643],0.550 [0.545 - 0.554],0.003 [0.002 - 0.004],0.099 [0.002 - 0.194],0.006 [0.004 - 0.007]
Protein+Demographic,0.676 [0.628 - 0.722],0.601 [0.597 - 0.605],0.625 [0.530 - 0.713],0.601 [0.597 - 0.605],0.004 [0.003 - 0.005],0.226 [0.130 - 0.313],0.008 [0.006 - 0.010]
