,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.570 [0.556 - 0.584],0.547 [0.543 - 0.552],0.548 [0.525 - 0.570],0.547 [0.543 - 0.552],0.040 [0.037 - 0.042],0.095 [0.073 - 0.119],0.074 [0.070 - 0.078]
Demographic,0.518 [0.503 - 0.531],0.515 [0.510 - 0.519],0.514 [0.490 - 0.538],0.515 [0.510 - 0.519],0.035 [0.033 - 0.037],0.029 [0.004 - 0.053],0.065 [0.061 - 0.070]
Protein+Demographic,0.567 [0.554 - 0.581],0.549 [0.545 - 0.553],0.550 [0.528 - 0.573],0.549 [0.545 - 0.553],0.040 [0.038 - 0.042],0.099 [0.076 - 0.124],0.075 [0.070 - 0.079]
