,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.768 [0.758 - 0.779],0.695 [0.691 - 0.699],0.695 [0.676 - 0.715],0.695 [0.691 - 0.699],0.089 [0.085 - 0.094],0.389 [0.370 - 0.411],0.158 [0.151 - 0.166]
Demographic,0.706 [0.694 - 0.716],0.649 [0.645 - 0.653],0.649 [0.628 - 0.671],0.649 [0.644 - 0.653],0.074 [0.070 - 0.078],0.298 [0.277 - 0.319],0.133 [0.126 - 0.139]
Protein+Demographic,0.770 [0.760 - 0.781],0.699 [0.695 - 0.703],0.698 [0.678 - 0.719],0.699 [0.695 - 0.703],0.091 [0.086 - 0.096],0.396 [0.376 - 0.418],0.161 [0.153 - 0.169]
