,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.752 [0.713 - 0.786],0.693 [0.680 - 0.705],0.694 [0.631 - 0.753],0.692 [0.680 - 0.706],0.088 [0.074 - 0.102],0.388 [0.322 - 0.448],0.156 [0.133 - 0.178]
Demographic,0.604 [0.565 - 0.646],0.584 [0.571 - 0.597],0.593 [0.529 - 0.661],0.584 [0.570 - 0.598],0.057 [0.048 - 0.067],0.176 [0.113 - 0.244],0.104 [0.088 - 0.122]
Protein+Demographic,0.770 [0.734 - 0.803],0.711 [0.699 - 0.724],0.714 [0.650 - 0.770],0.711 [0.699 - 0.723],0.095 [0.080 - 0.110],0.426 [0.363 - 0.485],0.168 [0.144 - 0.192]
