,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.816 [0.807 - 0.825],0.740 [0.736 - 0.744],0.740 [0.723 - 0.758],0.740 [0.736 - 0.744],0.127 [0.121 - 0.132],0.480 [0.463 - 0.499],0.216 [0.208 - 0.225]
Demographic,0.751 [0.741 - 0.761],0.691 [0.688 - 0.695],0.691 [0.672 - 0.709],0.691 [0.687 - 0.695],0.102 [0.098 - 0.107],0.383 [0.363 - 0.402],0.178 [0.171 - 0.186]
Protein+Demographic,0.821 [0.812 - 0.830],0.744 [0.740 - 0.748],0.744 [0.726 - 0.762],0.744 [0.740 - 0.748],0.129 [0.123 - 0.135],0.488 [0.471 - 0.506],0.220 [0.211 - 0.228]
