,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.974 [0.963 - 0.982],0.903 [0.901 - 0.906],0.903 [0.847 - 0.951],0.903 [0.901 - 0.906],0.025 [0.021 - 0.029],0.807 [0.751 - 0.855],0.049 [0.041 - 0.057]
Demographic,0.878 [0.846 - 0.905],0.813 [0.809 - 0.817],0.813 [0.746 - 0.878],0.813 [0.809 - 0.816],0.012 [0.010 - 0.014],0.626 [0.558 - 0.691],0.023 [0.019 - 0.028]
Protein+Demographic,0.973 [0.960 - 0.983],0.910 [0.908 - 0.913],0.910 [0.855 - 0.959],0.910 [0.908 - 0.913],0.027 [0.023 - 0.032],0.821 [0.766 - 0.870],0.053 [0.044 - 0.062]
