,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.606 [0.563 - 0.649],0.579 [0.573 - 0.586],0.578 [0.504 - 0.656],0.580 [0.573 - 0.586],0.009 [0.007 - 0.012],0.158 [0.085 - 0.236],0.019 [0.015 - 0.023]
Demographic,0.647 [0.601 - 0.689],0.632 [0.625 - 0.638],0.634 [0.550 - 0.708],0.632 [0.625 - 0.638],0.012 [0.010 - 0.014],0.265 [0.179 - 0.339],0.023 [0.019 - 0.028]
Protein+Demographic,0.622 [0.579 - 0.662],0.584 [0.578 - 0.591],0.583 [0.500 - 0.671],0.584 [0.578 - 0.591],0.010 [0.008 - 0.012],0.167 [0.085 - 0.256],0.019 [0.015 - 0.023]
