,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.910 [0.878 - 0.934],0.830 [0.827 - 0.833],0.829 [0.766 - 0.883],0.830 [0.827 - 0.833],0.015 [0.012 - 0.017],0.659 [0.597 - 0.713],0.029 [0.024 - 0.034]
Demographic,0.728 [0.686 - 0.762],0.675 [0.671 - 0.679],0.675 [0.603 - 0.743],0.675 [0.671 - 0.679],0.006 [0.005 - 0.008],0.351 [0.279 - 0.418],0.013 [0.010 - 0.015]
Protein+Demographic,0.907 [0.875 - 0.933],0.822 [0.819 - 0.826],0.823 [0.757 - 0.876],0.822 [0.819 - 0.826],0.014 [0.012 - 0.017],0.646 [0.579 - 0.699],0.028 [0.023 - 0.033]
