,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.667 [0.630 - 0.703],0.620 [0.616 - 0.624],0.620 [0.559 - 0.677],0.620 [0.616 - 0.624],0.009 [0.008 - 0.010],0.240 [0.179 - 0.298],0.017 [0.015 - 0.020]
Demographic,0.562 [0.528 - 0.596],0.545 [0.541 - 0.549],0.545 [0.486 - 0.605],0.545 [0.541 - 0.549],0.007 [0.006 - 0.008],0.091 [0.031 - 0.150],0.013 [0.011 - 0.015]
Protein+Demographic,0.673 [0.637 - 0.708],0.630 [0.626 - 0.634],0.629 [0.575 - 0.691],0.630 [0.626 - 0.634],0.009 [0.008 - 0.011],0.259 [0.202 - 0.321],0.018 [0.016 - 0.021]
