,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.698 [0.678 - 0.717],0.647 [0.642 - 0.651],0.646 [0.611 - 0.676],0.647 [0.642 - 0.651],0.033 [0.030 - 0.036],0.294 [0.257 - 0.324],0.062 [0.057 - 0.068]
Demographic,0.675 [0.656 - 0.693],0.628 [0.623 - 0.633],0.628 [0.594 - 0.664],0.628 [0.623 - 0.633],0.030 [0.028 - 0.033],0.256 [0.221 - 0.291],0.058 [0.053 - 0.063]
Protein+Demographic,0.714 [0.694 - 0.732],0.657 [0.653 - 0.662],0.657 [0.619 - 0.691],0.657 [0.653 - 0.662],0.034 [0.031 - 0.037],0.315 [0.276 - 0.349],0.065 [0.060 - 0.071]
