,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.837 [0.802 - 0.872],0.764 [0.760 - 0.768],0.764 [0.683 - 0.835],0.764 [0.760 - 0.768],0.008 [0.006 - 0.009],0.528 [0.447 - 0.599],0.015 [0.012 - 0.018]
Demographic,0.767 [0.727 - 0.804],0.705 [0.701 - 0.709],0.706 [0.623 - 0.788],0.705 [0.701 - 0.709],0.006 [0.005 - 0.007],0.410 [0.327 - 0.492],0.011 [0.009 - 0.014]
Protein+Demographic,0.839 [0.805 - 0.874],0.758 [0.754 - 0.762],0.763 [0.686 - 0.835],0.758 [0.754 - 0.762],0.008 [0.006 - 0.009],0.521 [0.445 - 0.591],0.015 [0.012 - 0.018]
