,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.659 [0.647 - 0.668],0.622 [0.618 - 0.626],0.622 [0.604 - 0.641],0.622 [0.618 - 0.626],0.085 [0.081 - 0.089],0.245 [0.225 - 0.263],0.150 [0.143 - 0.156]
Demographic,0.638 [0.627 - 0.649],0.602 [0.598 - 0.607],0.602 [0.584 - 0.621],0.603 [0.598 - 0.607],0.079 [0.075 - 0.083],0.205 [0.186 - 0.225],0.140 [0.134 - 0.146]
Protein+Demographic,0.664 [0.652 - 0.674],0.623 [0.619 - 0.627],0.623 [0.604 - 0.640],0.623 [0.619 - 0.627],0.086 [0.082 - 0.090],0.246 [0.227 - 0.264],0.150 [0.144 - 0.157]
