,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.649 [0.598 - 0.700],0.611 [0.606 - 0.615],0.608 [0.519 - 0.703],0.611 [0.606 - 0.615],0.004 [0.003 - 0.004],0.220 [0.128 - 0.315],0.007 [0.006 - 0.009]
Demographic,0.526 [0.473 - 0.575],0.493 [0.488 - 0.497],0.492 [0.397 - 0.577],0.493 [0.488 - 0.497],0.002 [0.002 - 0.003],-0.015 [-0.111 - 0.070],0.004 [0.003 - 0.006]
Protein+Demographic,0.649 [0.599 - 0.700],0.597 [0.593 - 0.601],0.592 [0.500 - 0.686],0.597 [0.593 - 0.601],0.003 [0.003 - 0.004],0.189 [0.096 - 0.281],0.007 [0.005 - 0.008]
