,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.645 [0.622 - 0.665],0.609 [0.605 - 0.613],0.609 [0.568 - 0.646],0.609 [0.605 - 0.613],0.018 [0.016 - 0.020],0.219 [0.177 - 0.255],0.035 [0.031 - 0.038]
Demographic,0.630 [0.609 - 0.650],0.599 [0.595 - 0.603],0.600 [0.563 - 0.638],0.599 [0.595 - 0.603],0.017 [0.015 - 0.019],0.199 [0.162 - 0.236],0.033 [0.030 - 0.037]
Protein+Demographic,0.664 [0.642 - 0.684],0.629 [0.624 - 0.633],0.629 [0.589 - 0.667],0.629 [0.624 - 0.633],0.019 [0.017 - 0.021],0.257 [0.218 - 0.295],0.037 [0.034 - 0.041]
