,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.704 [0.682 - 0.727],0.651 [0.647 - 0.655],0.650 [0.605 - 0.689],0.651 [0.647 - 0.655],0.020 [0.017 - 0.022],0.301 [0.256 - 0.340],0.038 [0.034 - 0.042]
Demographic,0.688 [0.665 - 0.707],0.643 [0.638 - 0.647],0.643 [0.599 - 0.686],0.643 [0.638 - 0.647],0.019 [0.017 - 0.021],0.286 [0.241 - 0.328],0.037 [0.033 - 0.040]
Protein+Demographic,0.714 [0.692 - 0.735],0.662 [0.658 - 0.666],0.661 [0.621 - 0.701],0.662 [0.658 - 0.666],0.021 [0.018 - 0.023],0.323 [0.281 - 0.363],0.040 [0.036 - 0.044]
