,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.776 [0.741 - 0.809],0.707 [0.704 - 0.712],0.708 [0.635 - 0.772],0.707 [0.704 - 0.712],0.008 [0.007 - 0.010],0.415 [0.342 - 0.482],0.016 [0.013 - 0.019]
Demographic,0.695 [0.654 - 0.735],0.629 [0.625 - 0.633],0.627 [0.554 - 0.699],0.629 [0.625 - 0.633],0.006 [0.005 - 0.007],0.256 [0.183 - 0.327],0.011 [0.009 - 0.014]
Protein+Demographic,0.784 [0.749 - 0.818],0.712 [0.708 - 0.716],0.713 [0.640 - 0.780],0.712 [0.709 - 0.716],0.008 [0.007 - 0.010],0.425 [0.351 - 0.493],0.017 [0.014 - 0.020]
