,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.718 [0.699 - 0.737],0.657 [0.653 - 0.661],0.655 [0.613 - 0.695],0.657 [0.653 - 0.661],0.017 [0.015 - 0.019],0.313 [0.269 - 0.353],0.034 [0.030 - 0.037]
Demographic,0.747 [0.727 - 0.766],0.685 [0.681 - 0.688],0.686 [0.645 - 0.725],0.685 [0.681 - 0.688],0.020 [0.017 - 0.022],0.370 [0.330 - 0.410],0.038 [0.034 - 0.042]
Protein+Demographic,0.750 [0.731 - 0.767],0.680 [0.676 - 0.684],0.679 [0.639 - 0.720],0.680 [0.676 - 0.684],0.019 [0.017 - 0.021],0.359 [0.318 - 0.400],0.037 [0.033 - 0.041]
