,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.619 [0.608 - 0.629],0.589 [0.585 - 0.594],0.590 [0.570 - 0.608],0.590 [0.585 - 0.594],0.067 [0.063 - 0.070],0.179 [0.159 - 0.197],0.120 [0.114 - 0.125]
Demographic,0.609 [0.598 - 0.621],0.581 [0.577 - 0.586],0.582 [0.563 - 0.601],0.581 [0.577 - 0.586],0.065 [0.062 - 0.068],0.163 [0.143 - 0.184],0.117 [0.111 - 0.122]
Protein+Demographic,0.623 [0.612 - 0.634],0.590 [0.586 - 0.594],0.590 [0.570 - 0.609],0.590 [0.586 - 0.595],0.067 [0.063 - 0.070],0.180 [0.159 - 0.200],0.120 [0.114 - 0.126]
