,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.492 [0.455 - 0.529],0.479 [0.475 - 0.483],0.478 [0.417 - 0.542],0.479 [0.475 - 0.483],0.004 [0.003 - 0.005],-0.043 [-0.104 - 0.021],0.008 [0.007 - 0.010]
Demographic,0.531 [0.494 - 0.569],0.534 [0.530 - 0.538],0.534 [0.471 - 0.598],0.534 [0.529 - 0.538],0.005 [0.004 - 0.006],0.068 [0.003 - 0.132],0.010 [0.009 - 0.012]
Protein+Demographic,0.510 [0.472 - 0.547],0.503 [0.499 - 0.507],0.504 [0.441 - 0.563],0.503 [0.499 - 0.507],0.005 [0.004 - 0.005],0.007 [-0.053 - 0.069],0.009 [0.008 - 0.011]
