,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.688 [0.683 - 0.694],0.637 [0.632 - 0.641],0.636 [0.627 - 0.645],0.637 [0.631 - 0.642],0.368 [0.361 - 0.375],0.273 [0.262 - 0.283],0.466 [0.459 - 0.473]
Demographic,0.655 [0.649 - 0.662],0.617 [0.612 - 0.622],0.616 [0.607 - 0.626],0.617 [0.611 - 0.622],0.348 [0.341 - 0.355],0.233 [0.222 - 0.244],0.445 [0.438 - 0.452]
Protein+Demographic,0.692 [0.686 - 0.698],0.641 [0.636 - 0.645],0.640 [0.632 - 0.649],0.641 [0.636 - 0.646],0.372 [0.365 - 0.379],0.281 [0.271 - 0.291],0.470 [0.464 - 0.477]
