,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.600 [0.589 - 0.611],0.569 [0.563 - 0.575],0.568 [0.550 - 0.587],0.569 [0.562 - 0.575],0.137 [0.131 - 0.143],0.137 [0.119 - 0.156],0.220 [0.212 - 0.229]
Demographic,0.564 [0.553 - 0.576],0.547 [0.541 - 0.553],0.547 [0.528 - 0.565],0.547 [0.540 - 0.553],0.126 [0.120 - 0.133],0.094 [0.074 - 0.114],0.205 [0.196 - 0.214]
Protein+Demographic,0.601 [0.590 - 0.612],0.571 [0.565 - 0.577],0.571 [0.553 - 0.589],0.571 [0.565 - 0.577],0.138 [0.132 - 0.144],0.142 [0.123 - 0.161],0.222 [0.214 - 0.231]
