,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.760 [0.738 - 0.781],0.694 [0.690 - 0.698],0.696 [0.658 - 0.731],0.694 [0.690 - 0.698],0.024 [0.022 - 0.027],0.390 [0.352 - 0.427],0.047 [0.043 - 0.052]
Demographic,0.634 [0.612 - 0.655],0.592 [0.588 - 0.596],0.593 [0.553 - 0.630],0.592 [0.588 - 0.596],0.016 [0.014 - 0.017],0.185 [0.145 - 0.223],0.031 [0.027 - 0.034]
Protein+Demographic,0.759 [0.738 - 0.781],0.690 [0.686 - 0.694],0.693 [0.655 - 0.729],0.690 [0.686 - 0.694],0.024 [0.022 - 0.026],0.383 [0.346 - 0.420],0.046 [0.042 - 0.051]
