,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.690 [0.657 - 0.722],0.643 [0.639 - 0.647],0.644 [0.583 - 0.706],0.643 [0.639 - 0.647],0.008 [0.006 - 0.009],0.288 [0.225 - 0.349],0.015 [0.013 - 0.018]
Demographic,0.660 [0.626 - 0.693],0.616 [0.612 - 0.621],0.618 [0.552 - 0.680],0.616 [0.612 - 0.621],0.007 [0.006 - 0.008],0.234 [0.171 - 0.297],0.014 [0.011 - 0.016]
Protein+Demographic,0.709 [0.675 - 0.743],0.663 [0.659 - 0.667],0.663 [0.599 - 0.725],0.663 [0.659 - 0.667],0.008 [0.007 - 0.010],0.327 [0.263 - 0.387],0.017 [0.014 - 0.019]
