,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.869 [0.841 - 0.895],0.807 [0.804 - 0.811],0.808 [0.758 - 0.853],0.807 [0.804 - 0.811],0.022 [0.019 - 0.025],0.615 [0.566 - 0.661],0.043 [0.038 - 0.048]
Demographic,0.816 [0.788 - 0.842],0.736 [0.731 - 0.739],0.737 [0.681 - 0.789],0.736 [0.731 - 0.740],0.015 [0.013 - 0.017],0.473 [0.415 - 0.523],0.029 [0.025 - 0.033]
Protein+Demographic,0.884 [0.856 - 0.908],0.803 [0.799 - 0.806],0.807 [0.758 - 0.857],0.803 [0.799 - 0.806],0.022 [0.019 - 0.024],0.610 [0.560 - 0.660],0.042 [0.037 - 0.047]
