,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.587 [0.571 - 0.603],0.566 [0.562 - 0.571],0.566 [0.540 - 0.593],0.566 [0.562 - 0.571],0.034 [0.031 - 0.036],0.132 [0.106 - 0.160],0.063 [0.059 - 0.068]
Demographic,0.579 [0.563 - 0.595],0.561 [0.556 - 0.566],0.561 [0.535 - 0.589],0.561 [0.557 - 0.566],0.033 [0.030 - 0.036],0.122 [0.095 - 0.151],0.062 [0.058 - 0.067]
Protein+Demographic,0.594 [0.579 - 0.611],0.564 [0.560 - 0.569],0.565 [0.537 - 0.592],0.564 [0.560 - 0.569],0.033 [0.031 - 0.036],0.129 [0.101 - 0.158],0.063 [0.058 - 0.068]
