,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.686 [0.677 - 0.696],0.631 [0.625 - 0.637],0.631 [0.616 - 0.648],0.631 [0.624 - 0.638],0.229 [0.220 - 0.237],0.262 [0.246 - 0.280],0.336 [0.325 - 0.346]
Demographic,0.648 [0.638 - 0.657],0.608 [0.602 - 0.614],0.608 [0.592 - 0.626],0.608 [0.601 - 0.614],0.212 [0.204 - 0.220],0.216 [0.199 - 0.235],0.314 [0.304 - 0.325]
Protein+Demographic,0.692 [0.682 - 0.701],0.637 [0.631 - 0.643],0.637 [0.621 - 0.653],0.637 [0.630 - 0.643],0.233 [0.224 - 0.242],0.273 [0.257 - 0.290],0.341 [0.331 - 0.352]
