,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.497 [0.471 - 0.522],0.489 [0.485 - 0.494],0.488 [0.444 - 0.532],0.489 [0.485 - 0.494],0.009 [0.008 - 0.010],-0.023 [-0.067 - 0.022],0.017 [0.015 - 0.020]
Demographic,0.429 [0.407 - 0.454],0.459 [0.455 - 0.463],0.458 [0.417 - 0.501],0.459 [0.455 - 0.463],0.008 [0.007 - 0.009],-0.083 [-0.124 - -0.039],0.015 [0.014 - 0.017]
Protein+Demographic,0.490 [0.465 - 0.516],0.492 [0.487 - 0.496],0.489 [0.447 - 0.535],0.492 [0.487 - 0.496],0.009 [0.008 - 0.010],-0.019 [-0.061 - 0.027],0.017 [0.015 - 0.020]
