,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.672 [0.657 - 0.687],0.630 [0.626 - 0.635],0.630 [0.605 - 0.657],0.630 [0.626 - 0.635],0.041 [0.038 - 0.044],0.261 [0.235 - 0.288],0.077 [0.072 - 0.082]
Demographic,0.660 [0.645 - 0.676],0.617 [0.613 - 0.621],0.617 [0.586 - 0.644],0.617 [0.612 - 0.621],0.039 [0.036 - 0.042],0.234 [0.204 - 0.261],0.073 [0.068 - 0.078]
Protein+Demographic,0.683 [0.668 - 0.699],0.638 [0.634 - 0.642],0.636 [0.609 - 0.664],0.638 [0.634 - 0.642],0.042 [0.040 - 0.045],0.274 [0.247 - 0.301],0.079 [0.074 - 0.084]
