,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.830 [0.789 - 0.869],0.732 [0.719 - 0.746],0.729 [0.648 - 0.806],0.732 [0.719 - 0.746],0.071 [0.058 - 0.085],0.462 [0.382 - 0.540],0.129 [0.106 - 0.153]
Demographic,0.575 [0.521 - 0.624],0.543 [0.529 - 0.558],0.542 [0.453 - 0.632],0.543 [0.529 - 0.558],0.032 [0.025 - 0.040],0.085 [-0.006 - 0.174],0.061 [0.047 - 0.074]
Protein+Demographic,0.833 [0.792 - 0.872],0.737 [0.723 - 0.750],0.746 [0.667 - 0.820],0.737 [0.723 - 0.750],0.074 [0.060 - 0.088],0.482 [0.401 - 0.558],0.134 [0.111 - 0.158]
