,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.510 [0.453 - 0.567],0.503 [0.499 - 0.508],0.507 [0.412 - 0.604],0.503 [0.499 - 0.508],0.002 [0.002 - 0.003],0.010 [-0.087 - 0.106],0.004 [0.003 - 0.006]
Demographic,0.591 [0.537 - 0.646],0.562 [0.557 - 0.567],0.563 [0.468 - 0.660],0.562 [0.557 - 0.567],0.003 [0.002 - 0.003],0.125 [0.029 - 0.223],0.005 [0.004 - 0.007]
Protein+Demographic,0.532 [0.478 - 0.592],0.531 [0.527 - 0.536],0.535 [0.438 - 0.636],0.531 [0.527 - 0.536],0.002 [0.002 - 0.003],0.067 [-0.032 - 0.167],0.005 [0.004 - 0.006]
