,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.832 [0.816 - 0.847],0.751 [0.747 - 0.754],0.751 [0.720 - 0.780],0.751 [0.747 - 0.754],0.048 [0.044 - 0.052],0.501 [0.470 - 0.531],0.090 [0.084 - 0.097]
Demographic,0.749 [0.735 - 0.761],0.680 [0.676 - 0.683],0.679 [0.651 - 0.709],0.680 [0.675 - 0.683],0.034 [0.032 - 0.037],0.359 [0.330 - 0.388],0.065 [0.061 - 0.070]
Protein+Demographic,0.850 [0.837 - 0.863],0.763 [0.759 - 0.766],0.763 [0.734 - 0.791],0.763 [0.759 - 0.766],0.051 [0.047 - 0.055],0.526 [0.497 - 0.554],0.096 [0.089 - 0.103]
