,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.620 [0.579 - 0.658],0.591 [0.585 - 0.598],0.592 [0.515 - 0.663],0.591 [0.585 - 0.598],0.011 [0.009 - 0.013],0.183 [0.106 - 0.256],0.022 [0.018 - 0.026]
Demographic,0.515 [0.469 - 0.559],0.530 [0.523 - 0.536],0.532 [0.455 - 0.605],0.530 [0.523 - 0.536],0.009 [0.007 - 0.011],0.061 [-0.014 - 0.133],0.017 [0.014 - 0.021]
Protein+Demographic,0.601 [0.557 - 0.642],0.576 [0.569 - 0.583],0.578 [0.505 - 0.655],0.576 [0.569 - 0.583],0.011 [0.009 - 0.013],0.154 [0.080 - 0.231],0.021 [0.017 - 0.025]
