,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.639 [0.630 - 0.649],0.599 [0.595 - 0.603],0.599 [0.582 - 0.615],0.599 [0.594 - 0.604],0.108 [0.104 - 0.112],0.198 [0.180 - 0.214],0.183 [0.177 - 0.190]
Demographic,0.621 [0.612 - 0.630],0.590 [0.586 - 0.594],0.590 [0.575 - 0.604],0.590 [0.586 - 0.595],0.105 [0.101 - 0.108],0.180 [0.164 - 0.195],0.178 [0.171 - 0.184]
Protein+Demographic,0.647 [0.638 - 0.657],0.607 [0.603 - 0.611],0.607 [0.592 - 0.622],0.607 [0.603 - 0.611],0.111 [0.107 - 0.116],0.214 [0.199 - 0.231],0.188 [0.182 - 0.195]
