,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.694 [0.687 - 0.701],0.643 [0.639 - 0.647],0.643 [0.631 - 0.654],0.643 [0.639 - 0.647],0.228 [0.222 - 0.234],0.286 [0.274 - 0.297],0.337 [0.330 - 0.344]
Demographic,0.653 [0.646 - 0.660],0.613 [0.609 - 0.617],0.614 [0.602 - 0.625],0.613 [0.609 - 0.618],0.207 [0.201 - 0.212],0.227 [0.215 - 0.239],0.309 [0.302 - 0.316]
Protein+Demographic,0.697 [0.690 - 0.703],0.644 [0.640 - 0.648],0.644 [0.632 - 0.655],0.644 [0.640 - 0.649],0.229 [0.223 - 0.235],0.289 [0.276 - 0.300],0.338 [0.331 - 0.345]
