,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.585 [0.551 - 0.624],0.566 [0.561 - 0.570],0.565 [0.506 - 0.628],0.566 [0.561 - 0.570],0.006 [0.005 - 0.007],0.131 [0.070 - 0.194],0.012 [0.010 - 0.014]
Demographic,0.494 [0.457 - 0.529],0.502 [0.498 - 0.506],0.504 [0.447 - 0.558],0.502 [0.498 - 0.506],0.005 [0.004 - 0.006],0.006 [-0.052 - 0.062],0.009 [0.008 - 0.011]
Protein+Demographic,0.573 [0.535 - 0.609],0.562 [0.558 - 0.567],0.560 [0.494 - 0.624],0.562 [0.558 - 0.567],0.006 [0.005 - 0.007],0.122 [0.056 - 0.185],0.012 [0.010 - 0.014]
