,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.681 [0.667 - 0.696],0.629 [0.625 - 0.633],0.629 [0.601 - 0.656],0.629 [0.625 - 0.634],0.042 [0.039 - 0.045],0.258 [0.229 - 0.285],0.079 [0.073 - 0.084]
Demographic,0.665 [0.649 - 0.681],0.625 [0.621 - 0.629],0.625 [0.596 - 0.653],0.625 [0.620 - 0.629],0.041 [0.038 - 0.044],0.250 [0.221 - 0.278],0.077 [0.072 - 0.083]
Protein+Demographic,0.691 [0.677 - 0.707],0.644 [0.640 - 0.648],0.644 [0.618 - 0.671],0.644 [0.640 - 0.649],0.045 [0.042 - 0.048],0.288 [0.262 - 0.315],0.083 [0.078 - 0.089]
