,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.815 [0.785 - 0.844],0.745 [0.741 - 0.748],0.745 [0.683 - 0.800],0.745 [0.741 - 0.748],0.012 [0.010 - 0.014],0.490 [0.428 - 0.544],0.023 [0.020 - 0.027]
Demographic,0.757 [0.724 - 0.788],0.700 [0.696 - 0.704],0.702 [0.636 - 0.764],0.700 [0.696 - 0.704],0.010 [0.008 - 0.011],0.402 [0.335 - 0.464],0.019 [0.016 - 0.022]
Protein+Demographic,0.817 [0.786 - 0.845],0.749 [0.745 - 0.753],0.750 [0.691 - 0.804],0.749 [0.745 - 0.752],0.012 [0.010 - 0.014],0.499 [0.441 - 0.553],0.024 [0.021 - 0.028]
