,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.786 [0.763 - 0.806],0.715 [0.711 - 0.719],0.717 [0.678 - 0.754],0.715 [0.711 - 0.719],0.028 [0.025 - 0.031],0.431 [0.393 - 0.468],0.054 [0.049 - 0.059]
Demographic,0.711 [0.689 - 0.733],0.663 [0.659 - 0.667],0.664 [0.622 - 0.703],0.663 [0.659 - 0.667],0.022 [0.020 - 0.024],0.327 [0.285 - 0.366],0.043 [0.039 - 0.047]
Protein+Demographic,0.787 [0.765 - 0.807],0.715 [0.711 - 0.720],0.715 [0.676 - 0.752],0.715 [0.711 - 0.720],0.028 [0.025 - 0.031],0.430 [0.391 - 0.467],0.054 [0.049 - 0.059]
