,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.635 [0.598 - 0.668],0.606 [0.602 - 0.610],0.606 [0.547 - 0.663],0.606 [0.602 - 0.610],0.007 [0.006 - 0.008],0.212 [0.152 - 0.269],0.014 [0.012 - 0.016]
Demographic,0.528 [0.489 - 0.567],0.517 [0.513 - 0.522],0.518 [0.455 - 0.578],0.517 [0.513 - 0.522],0.005 [0.004 - 0.006],0.035 [-0.028 - 0.097],0.010 [0.008 - 0.012]
Protein+Demographic,0.632 [0.597 - 0.665],0.596 [0.592 - 0.600],0.597 [0.530 - 0.655],0.596 [0.592 - 0.600],0.007 [0.006 - 0.008],0.193 [0.125 - 0.252],0.013 [0.011 - 0.016]
